customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03132,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,Yes,Mailed check,24.82,6023.21,No
CUST-03133,Male,0,No,No,67,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,No,One year,Yes,Credit card (automatic),55.34,2387.89,No
CUST-03134,Female,0,Yes,Yes,46,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Mailed check,79.8,2486.56,No
CUST-03135,Male,0,No,No,41,Yes,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,116.24,4296.71,No
CUST-03136,Female,0,No,No,22,Yes,No,DSL,No,No internet service,No,Yes,No,No internet service,One year,No,Credit card (automatic),61.28,2943.8,Yes
CUST-03137,Female,0,No,No,64,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),115.09,3655.6,No
CUST-03138,Male,0,Yes,No,53,Yes,No phone service,No,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,27.69,5948.31,No
CUST-03139,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),34.65,3218.13,No
CUST-03140,Female,0,No,No,62,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,59.0,253.92,No
CUST-03141,Male,0,Yes,No,21,Yes,Yes,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,58.15,817.77,Yes
CUST-03142,Male,0,Yes,No,53,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),19.76,4358.26,No
CUST-03143,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,24.04,8043.22,Yes
CUST-03144,Male,0,No,No,57,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.22,2466.98,Yes
CUST-03145,Female,1,No,No,19,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),49.98,222.84,Yes
CUST-03146,Female,0,Yes,No,15,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,47.17,7002.78,Yes
CUST-03147,Male,0,Yes,No,55,Yes,Yes,No,No,No,No internet service,No internet service,No,No,Two year,Yes,Bank transfer (automatic),71.36,6642.01,Yes
CUST-03148,Male,0,No,No,49,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),38.26,7493.48,No
CUST-03149,Male,0,Yes,No,65,No,No,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,69.63,4018.81,No
CUST-03150,Male,1,Yes,Yes,12,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,23.18,667.52,Yes
CUST-03151,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,68.79,1286.35,Yes
CUST-03152,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.31,8260.04,No
CUST-03153,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),112.12,7364.53,No
CUST-03154,Male,0,No,Yes,69,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Two year,No,Electronic check,109.31,5224.79,No
CUST-03155,Male,0,No,No,49,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,Two year,No,Credit card (automatic),84.0,462.59,No
CUST-03156,Female,1,No,No,66,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.2,589.95,No
CUST-03157,Male,0,Yes,Yes,25,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No,One year,No,Electronic check,55.38,1589.75,No
CUST-03158,Female,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,88.7,5671.44,No
CUST-03159,Male,1,Yes,No,20,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,118.9,8366.6,No
CUST-03160,Female,0,Yes,Yes,51,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),88.87,4990.11,No
CUST-03161,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.43,7209.82,No
CUST-03162,Female,0,Yes,No,7,Yes,No,No,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,100.9,6591.04,Yes
CUST-03163,Male,0,No,No,56,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,One year,No,Bank transfer (automatic),53.73,2267.31,No
CUST-03164,Male,0,No,Yes,45,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),46.77,5021.52,No
CUST-03165,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),102.4,6088.68,No
CUST-03166,Female,0,No,No,63,Yes,Yes,No,Yes,No,No,Yes,No,No internet service,One year,Yes,Electronic check,58.91,2783.42,Yes
CUST-03167,Male,0,Yes,No,51,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),83.85,5259.4,No
CUST-03168,Female,0,Yes,No,64,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,No,Electronic check,106.53,1128.46,No
CUST-03169,Female,0,No,No,10,No,No,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,33.57,6890.23,No
CUST-03170,Male,0,No,Yes,5,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),80.72,2685.28,No
CUST-03171,Male,0,Yes,No,63,No,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,36.34,2633.05,No
CUST-03172,Male,0,No,No,54,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),79.59,6278.73,No
CUST-03173,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,68.05,6750.23,Yes
CUST-03174,Male,0,Yes,No,13,No,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,No,Credit card (automatic),107.06,6283.27,No
CUST-03175,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Two year,No,Electronic check,109.89,2872.64,No
CUST-03176,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),96.59,7917.67,No
CUST-03177,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),82.12,5125.25,No
CUST-03178,Male,0,No,No,70,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,46.86,3103.08,Yes
CUST-03179,Male,0,Yes,Yes,1,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,No,Mailed check,67.76,2992.69,Yes
CUST-03180,Male,0,No,Yes,9,Yes,No,No,Yes,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),33.77,695.08,Yes
CUST-03181,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),18.81,1452.89,No
CUST-03182,Male,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),75.84,5626.58,No
CUST-03183,Female,1,Yes,No,44,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,44.74,2717.64,No
CUST-03184,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,46.5,2231.48,Yes
CUST-03185,Female,0,Yes,No,57,No,No,No,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),36.19,61.72,No
CUST-03186,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,Two year,Yes,Mailed check,25.91,7259.99,No
CUST-03187,Female,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),43.37,2350.56,No
CUST-03188,Female,0,No,Yes,20,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,41.93,2653.97,Yes
CUST-03189,Female,0,No,No,46,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,60.09,8548.18,No
CUST-03190,Female,0,No,No,0,Yes,Yes,No,No internet service,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,25.77,4125.62,No
CUST-03191,Female,0,No,No,11,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.33,4625.6,No
CUST-03192,Male,0,No,Yes,47,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),23.63,523.9,No
CUST-03193,Male,0,Yes,Yes,3,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,37.97,4377.01,Yes
CUST-03194,Female,0,Yes,No,33,No,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.01,3672.43,Yes
CUST-03195,Female,0,Yes,No,31,No,No phone service,No,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,24.51,7485.58,Yes
CUST-03196,Female,0,No,No,2,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),28.68,4505.37,Yes
CUST-03197,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,77.6,7477.39,No
CUST-03198,Male,0,No,No,56,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.81,6495.8,No
CUST-03199,Female,1,Yes,No,23,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,96.89,126.32,Yes
CUST-03200,Male,1,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.58,8368.62,Yes
CUST-03201,Male,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),76.42,646.41,No
CUST-03202,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),29.28,318.31,No
CUST-03203,Male,0,No,No,29,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),89.14,2679.41,No
CUST-03204,Male,0,No,No,69,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,114.56,3658.75,Yes
CUST-03205,Female,0,Yes,No,48,No,No phone service,DSL,Yes,No,No,No internet service,No,No,Two year,Yes,Mailed check,115.99,1934.33,No
CUST-03206,Male,0,No,Yes,29,Yes,No,No,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.23,4284.92,No
CUST-03207,Male,1,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,26.41,8324.8,No
CUST-03208,Female,0,No,No,15,Yes,No,No,No,No,No,No,No internet service,Yes,Two year,No,Credit card (automatic),105.59,4784.92,No
CUST-03209,Male,0,No,No,52,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),119.32,977.19,Yes
CUST-03210,Male,0,No,No,5,No,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),31.73,7843.8,Yes
CUST-03211,Female,0,No,No,23,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Two year,No,Credit card (automatic),102.57,962.12,No
CUST-03212,Female,0,Yes,No,27,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),33.87,3944.16,No
CUST-03213,Female,0,No,No,20,No,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,One year,No,Mailed check,63.64,3980.56,Yes
CUST-03214,Male,0,Yes,No,7,No,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),112.33,6267.46,No
CUST-03215,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,One year,No,Bank transfer (automatic),113.07,5851.14,No
CUST-03216,Male,1,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),74.37,5308.57,No
CUST-03217,Female,0,No,Yes,39,Yes,Yes,DSL,No,No,No internet service,No,No,No,Two year,No,Electronic check,113.51,5480.85,No
CUST-03218,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,21.85,6544.56,Yes
CUST-03219,Female,0,No,Yes,0,No,No,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,87.99,1496.24,No
CUST-03220,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),61.68,8397.12,No
CUST-03221,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,74.49,4700.6,Yes
CUST-03222,Female,1,No,Yes,25,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),37.74,6209.96,No
CUST-03223,Male,0,Yes,Yes,39,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,38.58,4986.04,No
CUST-03224,Female,1,No,No,2,Yes,No,No,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,92.4,7530.83,No
CUST-03225,Female,0,Yes,No,8,Yes,No,No,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),96.34,5057.7,Yes
CUST-03226,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,83.32,838.67,No
CUST-03227,Female,1,Yes,No,66,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,53.26,7516.21,No
CUST-03228,Male,0,Yes,No,3,Yes,No,No,No,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,90.02,896.32,No
CUST-03229,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.83,4494.49,No
CUST-03230,Female,0,Yes,No,25,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),89.51,1750.11,No
CUST-03231,Female,0,No,No,1,Yes,Yes,No,Yes,No internet service,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),39.97,1056.18,No
CUST-03232,Male,0,Yes,No,65,Yes,No phone service,No,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),68.17,1067.11,Yes
CUST-03233,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,30.83,7448.97,No
CUST-03234,Female,0,No,No,34,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),116.16,2985.69,Yes
CUST-03235,Female,0,Yes,Yes,58,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,119.35,3047.25,No
CUST-03236,Male,1,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.78,5898.83,No
CUST-03237,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),58.42,7156.06,Yes
CUST-03238,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,One year,No,Electronic check,61.64,7050.42,No
CUST-03239,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,37.03,5576.58,No
CUST-03240,Female,0,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,39.22,6177.96,Yes
CUST-03241,Female,0,Yes,Yes,44,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),117.45,5303.11,No
CUST-03242,Female,1,Yes,No,47,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,52.58,7156.89,No
CUST-03243,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,106.77,2975.57,No
CUST-03244,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),18.78,2060.83,No
CUST-03245,Female,0,Yes,No,28,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),78.82,1705.67,Yes
CUST-03246,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),41.23,5198.05,No
CUST-03247,Male,0,No,No,58,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.14,2052.58,Yes
CUST-03248,Male,0,Yes,Yes,42,Yes,No,No,No,No,No internet service,Yes,No,Yes,Two year,No,Mailed check,86.34,1133.4,No
CUST-03249,Male,0,Yes,No,32,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,100.94,8295.3,No
CUST-03250,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43.02,3262.36,Yes
CUST-03251,Male,0,Yes,Yes,7,Yes,Yes,No,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),83.16,7691.11,Yes
CUST-03252,Male,0,Yes,Yes,30,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,18.42,6063.32,No
CUST-03253,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,119.92,3008.37,No
CUST-03254,Female,0,No,No,7,No,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),60.68,1237.57,No
CUST-03255,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),38.24,7240.32,No
CUST-03256,Female,0,No,No,19,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),83.74,7669.66,Yes
CUST-03257,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),72.48,1586.2,No
CUST-03258,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),18.32,5411.6,Yes
CUST-03259,Male,0,No,No,38,Yes,No,DSL,Yes,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),58.99,4848.63,No
CUST-03260,Female,0,No,No,71,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,102.46,7985.02,No
CUST-03261,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,44.44,5576.2,No
CUST-03262,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),115.93,2341.06,No
CUST-03263,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.19,6159.92,No
CUST-03264,Female,0,Yes,No,41,No,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,55.83,4549.27,Yes
CUST-03265,Female,1,Yes,No,51,Yes,Yes,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),58.91,2998.46,Yes
CUST-03266,Female,1,Yes,No,36,No,Yes,DSL,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.15,5233.02,Yes
CUST-03267,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),82.99,8276.47,No
CUST-03268,Female,0,Yes,Yes,8,Yes,No phone service,No,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),51.43,7033.2,Yes
CUST-03269,Female,0,No,No,34,No,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),18.11,6389.48,No
CUST-03270,Male,0,Yes,Yes,66,Yes,Yes,No,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),62.53,673.24,Yes
CUST-03271,Male,0,No,Yes,6,Yes,Yes,No,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),68.47,1055.1,Yes
CUST-03272,Female,0,No,No,1,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.35,5272.82,Yes
CUST-03273,Male,0,Yes,No,24,Yes,Yes,No,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,19.85,290.14,No
CUST-03274,Female,0,Yes,No,40,No,Yes,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,82.46,5532.59,No
CUST-03275,Female,1,Yes,Yes,51,Yes,No phone service,No,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),25.77,2609.17,Yes
CUST-03276,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.59,1399.27,No
CUST-03277,Female,0,No,Yes,37,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,38.51,414.29,No
